,0
Psg16,3.066277205597255e-07
Psg17,8.269385017434312e-08
Psg18,6.831880791418445e-08
Psg19,1.0878410359038994e-08
Psg20,1.8409617530681376e-08
Psg21,1.0758867388060544e-09
Psg22,7.462469963329771e-08
Psg23,6.634634889304002e-09
Psg25,5.917377063433299e-09
Psg26,4.426078500477129e-08
Psg27,1.607852959660159e-08
Psg28,2.8989170462274245e-09
Psg29,1.560035771268779e-08
Psip1,6.023564095979182e-05
Pskh1,2.025165517048832e-05
Psma1,0.00020861464785469316
Psma2,0.0001868031063416498
Psma3,0.00023294956217063517
Psma4,0.00012095468380847776
Psma5,0.00015780491038506667
Psma6,0.00020939373928230247
Psma7,0.0002031133102160076
Psma8,2.05718510182541e-06
Psmb1,0.00023730941386519022
Psmb10,0.00011739606887690575
Psmb11,1.0460009960614417e-07
Psmb2,0.00019199730820214895
Psmb3,0.00017128027224564153
Psmb4,0.00017749008130183086
Psmb5,0.0001369746373492999
Psmb6,0.0002622159228968657
Psmb7,6.884709818868097e-05
Psmb8,0.00026229401434265737
Psmb9,7.327461120480984e-05
Psmc1,0.0001265272391721237
Psmc2,0.0001374173049708331
Psmc3,0.00021276096591733796
Psmc3ip,6.13832235954422e-06
Psmc4,0.00012884093360392612
Psmc5,0.00013831821068586945
Psmc6,0.00011214116907289228
Psmd1,0.00014228055211617843
Psmd10,3.6333800941962004e-05
Psmd11,0.00017578037773089704
Psmd12,0.0001040329877518224
Psmd13,0.00011238369187526481
Psmd14,0.0001209410559097862
Psmd2,0.00020353156118571846
Psmd3,0.00014633536003453922
Psmd4,0.00018717569189644686
Psmd5,6.388995003963207e-05
Psmd6,0.00010843461971473444
Psmd7,0.00014171308163294372
Psmd8,0.00016369885702618818
Psmd9,4.575032030890553e-05
Psme1,0.00015769779988306998
Psme2,0.00016056246786811206
Psme3,5.72185556867522e-05
Psme4,2.930261213217974e-05
Psmf1,4.02591737084959e-05
Psmg1,2.7081922131798556e-05
Psmg2,4.52681138497212e-05
Psmg3,2.2137176565988672e-05
Psmg4,1.608358028712543e-05
Psors1c2,6.67647492914646e-08
Pspc1,2.6939367138906754e-05
Psph,2.926776535613952e-05
Pspn,1.2844892231634504e-07
Psrc1,4.013595479115986e-06
Pstk,1.5293939192327277e-05
Pstpip1,2.638603261199025e-05
Pstpip2,7.007310101329321e-06
Ptafr,1.2440328932100683e-05
Ptar1,1.2007284519731247e-05
Ptbp1,0.00014664437861451854
Ptbp2,1.0371787248032322e-05
Ptcd1,1.51917299521407e-05
Ptcd2,3.495304974141816e-05
Ptcd3,2.2274740639842127e-05
Ptch1,3.867902483235999e-06
Ptch2,1.996546929796591e-06
Ptchd1,4.563343716903135e-06
Ptchd2,9.052391477343163e-07
Ptchd3,2.235453557297024e-08
Ptcra,2.3740038606610483e-06
Ptdss1,7.03228262796672e-05
Ptdss2,3.0357459308093587e-05
Pten,0.0001003263188506936
Pter,1.3672876734373998e-05
Ptf1a,1.0247821187127668e-07
Ptgdr,2.251890715806561e-07
Ptgds,0.0006773734193762245
Ptger1,8.896118928531583e-06
Ptger2,5.220202456686976e-06
Ptger3,6.563745907513781e-06
Ptger4,2.3667027737085393e-05
Ptges,4.104298708345885e-05
Ptges2,3.057191939802893e-05
Ptges3,0.00019342076612907484
Ptgfr,8.911659514758782e-06
Ptgfrn,1.4905334879419078e-05
Ptgir,7.5681758354174665e-06
Ptgis,8.273897764588748e-05
Ptgr1,5.7765554436206845e-05
Ptgr2,2.2725626840630096e-05
Ptgs1,0.00017012566646044616
Ptgs2,2.4233183247639336e-05
Pth,2.7363595257166528e-05
Pth1r,1.0470350427604054e-05
Pth2,1.7632588219321447e-09
Pth2r,1.7961331389512185e-08
Pthlh,6.820195466005302e-06
Ptk2,2.1631539684492574e-05
Ptk2b,3.0268160708772684e-05
Ptk6,2.1150140140362352e-07
Ptk7,1.4849926712370566e-05
Ptma,0.00039352476136515644
Ptms,3.876874183207932e-05
Ptn,0.00011395828200325021
Ptov1,0.00013304821858176996
Ptp4a1,1.195695692894932e-05
Ptp4a2,0.0004001692884353089
Ptp4a3,0.00013321674428510682
Ptpdc1,8.655180070524517e-06
Ptpla,1.6175150202894922e-05
Ptplad1,7.419323916529374e-05
Ptplad2,2.7381197959643104e-05
Ptplb,5.2534503454903576e-05
Ptpmt1,3.270047165352847e-05
Ptpn1,0.00014471695740769024
Ptpn11,5.406552016996733e-05
Ptpn12,1.4204932612456337e-05
Ptpn13,1.7367202823749286e-05
Ptpn14,1.71028036576877e-05
Ptpn18,6.551280564215003e-05
Ptpn2,7.031923999053785e-05
Ptpn20,3.592266277902437e-08
Ptpn21,9.933423173454343e-06
Ptpn22,1.7077490433583013e-05
Ptpn23,9.852432810616443e-06
Ptpn3,6.339393636729974e-06
Ptpn4,4.2135012123347e-06
Ptpn5,2.763923146250009e-06
Ptpn6,0.00026718690814480533
Ptpn7,3.000701908867026e-05
Ptpn9,1.4840841446576203e-05
Ptpra,0.0001482248263480819
Ptprb,8.701030777043301e-05
Ptprc,0.00018630165346413793
Ptprcap,0.00015579542292866165
Ptprd,3.5999140394707835e-05
Ptpre,4.849439932197312e-05
Ptprf,7.298352407047731e-05
Ptprg,1.6631923895003583e-05
Ptprh,1.3690658751307042e-07
Ptprj,3.0638743918805884e-05
Ptprk,1.4785762022697882e-05
Ptprm,1.896453600196334e-05
Ptprn,1.1791300256915932e-05
Ptprn2,2.031011168329678e-05
Ptpro,2.364509160191085e-05
Ptprq,6.329800313308954e-08
Ptprr,1.2322519334201421e-05
Ptprs,2.4710548216499034e-05
Ptprt,2.3191934084674288e-06
Ptpru,6.161394152943061e-06
Ptprv,3.852869954635459e-07
Ptprz1,3.0573204484966944e-05
Ptrf,0.000699328292911471
Ptrh1,4.4661851672404e-06
Ptrh2,2.149753201402573e-05
Pts,4.7450281127704586e-05
Pttg1,5.618675041849445e-05
Pttg1ip,0.00027971390573086537
Ptx3,0.00010992576884897689
Ptx4,6.485803890435832e-07
Puf60,0.0002476897484356475
Pum1,4.998363576867991e-05
Pum2,5.343484134082777e-05
Pura,2.9017681460852605e-05
Purb,6.726162965033653e-05
Purg,1.568045150324335e-06
Pus1,1.781545907917573e-05
Pus10,7.587213053545785e-06
Pus3,1.6899461064053356e-05
Pus7,1.3923976744914234e-05
Pus7l,5.699778970509775e-06
Pusl1,1.641758334803922e-05
Pvalb,1.3600104950790866e-06
Pvr,3.542138921596898e-05
Pvrl1,5.0578033306127505e-06
Pvrl2,3.636225216905488e-05
Pvrl3,2.2006964384850395e-05
Pvrl4,1.4418765101794039e-05
Pvt1,5.802884782978688e-06
Pwp1,3.438659537343677e-05
Pwp2,9.433942754963633e-06
Pwwp2a,2.74333784664752e-05
Pwwp2b,7.775254146894887e-06
Pxdn,2.1163499067369195e-05
Pxk,4.657095291892985e-05
Pxmp2,6.7526238016597326e-06
Pxmp3,6.379957555357236e-05
Pxmp4,3.170775693678068e-05
Pxn,1.7906132422662887e-05
Pxt1,7.26821263548979e-08
Pycard,0.00010609892937627199
Pycr1,1.1155391422796064e-05
Pycr2,7.37962369586743e-05
Pycrl,4.375661252466968e-05
Pydc3,1.2068161777702022e-05
Pydc4,4.8598102849296924e-06
Pygb,3.8692533188080555e-05
Pygl,5.5695100064602825e-05
Pygm,1.8483853715658993e-05
Pygo1,1.8630772026991508e-06
Pygo2,2.341015977819545e-05
Pyhin1,4.1932655759223226e-05
Pyroxd1,1.189670727157618e-05
Pyroxd2,4.618303597810477e-06
Pyy,0.00039420209183872035
Pzp,3.264341977062901e-05
Qars,6.227495438745595e-05
Qdpr,0.0003936973814152493
Qk,0.000228233741394249
Qpct,7.207120200171253e-05
Qpctl,1.4416613328316427e-05
Qprt,7.405716937857752e-06
Qrfp,7.095771899853374e-07
Qrfpr,3.8881351310741023e-08
Qrich1,5.8609497925571963e-05
Qrich2,3.7874201780247576e-07
Qrsl1,1.2416509995133228e-05
Qser1,1.4229349264278684e-05
Qsox1,7.183307240352345e-05
Qsox2,1.4175554927338382e-05
Qtrt1,2.3485830478824808e-05
Qtrtd1,1.0480601237365456e-05
R3hcc1,1.6660195807639986e-05
R3hdm1,2.5018042623598353e-05
R3hdm2,1.7453961134936898e-05
R3hdml,1.3957239576588987e-06
R74862,5.9194989511681665e-06
Rab1,0.0002206375925036226
Rab10,0.00011470434968512673
Rab11a,0.0001764034655813795
Rab11b,0.00016084835488320702
Rab11fip1,1.5719601826238794e-05
Rab11fip2,9.705873128196862e-06
Rab11fip3,8.514119364769945e-06
Rab11fip4,2.4908571147924834e-06
Rab11fip5,1.5709380902220137e-05
Rab12,4.9550621242053214e-05
Rab13,9.140524532697026e-06
Rab14,0.00015970618156699342
Rab15,9.973739040416825e-06
Rab17,2.190086999810702e-06
Rab18,0.00015345566812918594
Rab19,7.786311871710394e-06
Rab1b,8.162967864669296e-05
Rab20,4.15605782620528e-05
Rab21,3.88961447533996e-05
Rab22a,3.839155387289956e-05
Rab23,1.0214020412083511e-05
Rab24,6.62277622658294e-05
Rab25,4.4522494453985864e-05
Rab26,7.987861320780062e-07
Rab27a,2.1880727007497152e-05
Rab27b,1.285296138217555e-05
Rab28,4.6591185566767954e-05
Rab2a,0.00024456450665961515
Rab2b,2.471033901629982e-05
Rab30,1.2055490222778308e-05
Rab31,0.0001739836169913482
Rab32,4.147107046253268e-05
Rab33a,4.874543956102786e-06
Rab33b,2.3472262351618753e-05
Rab34,4.941135368086332e-05
Rab35,1.188783120598103e-05
Rab36,3.246906634745694e-06
Rab37,1.53892149401971e-05
Rab38,2.1755595402625458e-05
Rab39,8.2217471434994e-06
Rab39b,3.850927381357059e-06
Rab3a,2.0448273472005124e-05
Rab3b,7.2730541258144165e-06
Rab3c,3.9365500343203745e-06
Rab3d,4.1552449340026265e-05
Rab3gap1,2.755901812897355e-05
Rab3gap2,1.495479578366141e-05
Rab3il1,0.00011090085097750537
Rab3ip,2.4597819194866352e-05
Rab40b,5.310427514032961e-06
Rab40c,2.3029176329687128e-05
Rab42-ps,1.1188026653873181e-06
Rab43,2.87661331641712e-05
Rab44,3.776661310636697e-06
Rab4a,1.6816199384766865e-05
Rab4b,5.22265009901776e-05
Rab5a,7.34620844690468e-05
Rab5b,2.8879430014916025e-05
Rab5c,4.353300739745449e-05
Rab6a,0.0001245759691425852
Rab6b,2.297762342345267e-05
Rab7,0.0001644914269237753
Rab7l1,2.699689719369013e-05
Rab8a,0.00011026033973900283
Rab8b,3.20374265649965e-05
Rab9,4.137633265803226e-05
Rab9b,7.898204092546224e-07
Rabac1,0.0003027829496413738
Rabep1,2.8246151126157683e-05
Rabep2,3.1386724288218045e-05
Rabepk,3.088455415288032e-05
Rabgap1,3.624495062878228e-05
Rabgap1l,3.4820147843432865e-05
Rabgef1,4.5536159076397636e-05
Rabggta,2.957388501907259e-05
Rabggtb,2.902368849514427e-05
Rabif,4.1166056572081165e-05
Rabl2,9.506565109833042e-06
Rabl3,7.739540684315076e-06
Rabl5,2.383896041509515e-05
Rac1,0.00044685419569132393
Rac2,0.0004701889836263175
Rac3,9.779511598319588e-06
Racgap1,2.647057937821476e-05
Rad1,1.4236402299566412e-05
Rad17,1.7151278332419462e-05
Rad18,1.1295944070923978e-05
Rad21,3.5910050995586145e-05
Rad21l,1.1147382043740508e-08
Rad23a,5.27706605940715e-05
Rad23b,1.4431586085431478e-05
Rad50,3.505962230004545e-05
Rad51,1.0147166005563812e-05
Rad51ap1,4.828041740392169e-06
Rad51ap2,5.792454658760818e-07
Rad51c,2.217492225907512e-06
Rad51l1,4.23352465997359e-06
Rad51l3,2.0013854315469434e-05
Rad52,1.3383522973120657e-05
Rad54b,3.358888512809757e-06
Rad54l,6.304905489602691e-06
Rad54l2,1.1578782740258992e-05
Rad9,2.0588616919933826e-05
Rad9b,3.4188094270127057e-06
Radil,4.635248813946673e-06
Rae1,7.89761235483988e-05
Raet1a,7.232349744196254e-08
Raet1b,1.7931445646767573e-10
Raet1c,5.977148548922525e-11
Raet1d,3.4586770078340185e-07
Raet1e,1.5277591691045973e-07
Raf1,6.503003135385356e-05
Rag1,1.775144381821677e-05
Rag2,1.565026690307129e-05
Rai1,1.5844524230911274e-05
Rai12,7.569637248237679e-05
Rai14,9.081470305033672e-06
Rai2,1.0594705003164387e-05
Rala,5.149651183789769e-05
Ralb,6.543115779297175e-05
Ralbp1,6.806630327373522e-05
Ralgapa1,3.1720697463389094e-05
Ralgapa2,9.423243659061062e-06
Ralgapb,1.317270894380016e-05
Ralgds,6.923970719111695e-05
Ralgps1,2.13856397931899e-06
Ralgps2,3.2542316302923985e-05
Raly,0.00025173275148562417
Ralyl,1.6968228158108709e-06
Ramp1,0.00011276622938239585
Ramp2,0.00011373351133206799
Ramp3,1.46544739548208e-05
Ran,0.00027708635122875903
Ranbp1,0.00010909138879729005
Ranbp10,1.632156045660078e-05
Ranbp17,8.823765545346876e-07
Ranbp2,3.3389457566762774e-05
Ranbp3,6.0194757263717194e-05
Ranbp3l,5.725809452440332e-07
Ranbp6,1.2126289547340294e-05
Ranbp9,1.2493525554186095e-05
Rangap1,5.511433042584677e-05
Rangrf,1.0796433766690521e-05
Rap1a,9.94107093502269e-05
Rap1b,0.0004051593109013769
Rap1gap,5.598197330920836e-06
Rap1gap2,9.902610972684647e-06
Rap1gds1,3.7590645853086694e-05
Rap2a,3.442879404219216e-05
Rap2b,6.855813294208332e-05
Rap2c,1.2882518381749972e-05
Rapgef1,3.3661746568908936e-05
Rapgef2,1.5051864676095914e-05
Rapgef3,2.1526999356371917e-05
Rapgef4,1.2085166765323707e-05
Rapgef5,1.3339620817028823e-05
Rapgef6,6.076437952042951e-05
Rapgefl1,3.2882983884469823e-06
Raph1,2.3914661001467254e-05
Rapsn,8.477688644364262e-06
Rara,1.0004312155244564e-05
Rarb,6.02765545416092e-06
Rarg,2.0070099283314798e-05
Rarres1,5.7857901381287695e-06
Rarres2,0.00016456533436558276
Rars,5.8245190721515135e-05
Rars2,2.2093662924552516e-05
Rasa1,3.432003982434452e-05
Rasa2,2.0533358181599037e-05
Rasa3,4.654835929741492e-05
Rasa4,1.5687175795360888e-05
Rasal1,6.250423780579262e-06
Rasal2,1.789313212456898e-05
Rasal3,4.1188022592998455e-05
Rasd1,5.09470026860525e-05
Rasd2,3.898923884204907e-06
Rasef,1.1201774095535703e-06
Rasgef1a,4.074024450945593e-06
Rasgef1b,1.6737360795406574e-05
Rasgef1c,1.235147861892095e-06
Rasgrf1,4.348166369141924e-06
Rasgrf2,3.971307153132359e-06
Rasgrp1,1.3632471210183282e-05
Rasgrp2,2.7232366960774934e-05
Rasgrp3,4.272707857286052e-05
Rasgrp4,7.960695180625208e-06
Rasip1,4.5187362572825265e-05
Rasl10a,3.6139932128777705e-06
Rasl10b,8.05898938851224e-07
Rasl11a,1.674465291663626e-05
Rasl11b,2.1546156117471215e-05
Rasl12,1.582456055475787e-05
Rasl2-9-ps,1.2739096702318576e-06
Rassf1,9.871771874746482e-05
Rassf10,7.424903584699793e-06
Rassf2,3.323384250429158e-05
Rassf3,1.0973686106908819e-05
Rassf4,4.8061593995545634e-05
Rassf5,3.837771677400881e-05
Rassf6,3.293319193228077e-06
Rassf7,1.6388982692232627e-05
Rassf8,3.1248532613766956e-06
Rassf9,8.630046160876298e-06
Raver1,6.51138608622522e-06
Raver1-fdx1l,1.299342437307523e-06
Raver2,2.7783280742529123e-06
Rax,2.1183014457381427e-07
Rb1,1.2892081819428248e-05
Rb1cc1,4.8742929158637314e-05
Rbak,5.8250301183524465e-06
Rbbp4,0.00012877109062313198
Rbbp5,1.9954112715722954e-05
Rbbp6,6.116404155815321e-05
Rbbp7,0.0002948150818824899
Rbbp8,2.1719672739846435e-05
Rbbp9,3.732884674664388e-05
Rbck1,0.00010912064693943702
Rbfa,5.375817519158174e-05
Rbfox1,3.359755199349351e-06
Rbfox2,2.8167491851253865e-05
Rbfox3,2.6486837222267827e-06
Rbks,7.1931994212008115e-06
Rbl1,1.0047287853311317e-05
Rbl2,2.462680836532863e-05
Rbm10,3.6569629337959745e-05
Rbm11,8.380559980444271e-07
Rbm12,1.619875993966317e-05
Rbm12b,3.301059600598932e-06
Rbm14,3.629001832884115e-05
Rbm15,3.114617394486666e-05
Rbm15b,1.3179851636316124e-05
Rbm17,6.938157481192563e-05
Rbm18,5.498752521938138e-05
Rbm19,8.482380705975167e-06
Rbm20,1.9330098407215442e-06
Rbm22,1.5868253510650495e-05
Rbm24,2.1464538154035676e-06
Rbm25,8.54701460180894e-05
Rbm26,6.174947337277743e-05
Rbm27,2.899006703455658e-05
Rbm28,3.056181801698125e-05
Rbm3,0.00012148348214060092
Rbm31y,0.0
Rbm33,1.9996341270221094e-05
Rbm34,2.1579000548747545e-05
Rbm38,3.730102312014865e-05
Rbm39,0.0002029317543288341
Rbm4,2.4767719642369477e-05
Rbm41,6.3306968855912915e-06
Rbm42,0.0001589222486490595
Rbm43,2.9296754526601797e-05
Rbm44,4.0285981219737816e-07
Rbm45,9.33005991318336e-06
Rbm46,6.812455058634447e-07
Rbm47,3.303818054654259e-05
Rbm4b,3.098245984611167e-05
Rbm5,0.00010197723716564874
Rbm6,3.7667900498081515e-05
Rbm7,8.70999948844096e-05
Rbm8a,7.970115166738311e-05
Rbms1,0.00014202547730185315
Rbms2,4.290546657130311e-05
Rbms3,3.840882783220595e-05
Rbmx,4.070985070908466e-05
Rbmx2,6.587953359136917e-06
Rbmxl1,7.535716930222543e-05
Rbmxl2,7.471435686153155e-09
Rbmy1a1,1.1954297097845048e-09
Rbp1,0.00010242026341609487
Rbp2,9.585254270479605e-07
Rbp3,1.1084621983976821e-07
Rbp4,0.0001068358221351259
Rbp7,1.4438310377549016e-05
Rbpj,2.3209237929723416e-05
Rbpjl,2.172454411591381e-06
Rbpms,5.9528723600910754e-05
Rbpms2,8.609454884125259e-06
Rbx1,0.0001336153902075772
Rc3h1,5.001062259437829e-05
Rc3h2,1.704288274348475e-05
Rcan1,7.794772525481393e-05
Rcan2,4.2660254052083564e-05
Rcan3,1.4105801603772456e-05
Rcbtb1,3.122142624509759e-05
Rcbtb2,7.889325038376799e-05
Rcc1,2.2885724764512987e-05
Rcc2,5.830478289254789e-05
Rccd1,4.730375133102775e-06
Rce1,5.206906289739898e-05
Rchy1,6.294804108555012e-05
Rcl1,4.771160206226348e-05
Rcn1,9.407401226832142e-05
Rcn2,0.00011911494737086215
Rcn3,0.0002193615908313986
Rcor1,1.648333198207737e-05
Rcor2,7.999516760450461e-07
Rcor3,1.1009309912260398e-05
Rcsd1,7.939551017633395e-05
Rcvrn,7.55212719156361e-08
Rd3,1.1987470272291568e-06
Rdbp,3.4745403600828594e-05
Rdh1,4.763787393491252e-08
Rdh10,1.9297582719109306e-05
Rdh11,2.1417348566241936e-05
Rdh12,1.6798327710605584e-05
Rdh13,4.488629360041604e-05
Rdh14,4.3006181524352456e-05
Rdh16,9.15519843238463e-07
Rdh18-ps,2.2593621514927143e-08
Rdh19,9.354237479063751e-09
Rdh5,5.64998932309725e-06
Rdh7,1.6632969895999644e-05
Rdh8,1.0669210159826707e-08
Rdh9,6.331294600446184e-07
Rdm1,4.1699128565416825e-05
Rdx,0.00013255077039378587
Rec8,1.870010695015901e-06
Reck,1.5443517334764062e-05
Recql,1.3447299148137661e-05
Recql4,1.0767534253456482e-06
Recql5,7.278284130794724e-06
Reep1,3.826929129933135e-06
Reep2,3.667010520506713e-06
Reep3,9.186270639116204e-05
Reep4,3.6857757783760556e-05
Reep5,0.0001572533391169721
Reep6,1.7433907801555262e-05
Reg1,1.1735473689468996e-05
Reg2,1.205292004890227e-07
Reg3a,3.6101977235492044e-08
Reg3b,1.8490309036091828e-07
Reg3d,3.1173818256905424e-07
Reg3g,1.4787704595976281e-05
Reg4,1.487114558971924e-07
Rel,2.133880883430909e-05
Rela,0.0001308078637626628
Relb,4.470931023188244e-05
Rell1,2.8583322075802403e-05
Rell2,4.886318938744164e-07
Reln,5.928225588049593e-06
Relt,1.5963947658918744e-05
Rem1,1.1091465819065337e-05
Rem2,3.617968016662804e-06
Ren1,1.6891421799255053e-07
Ren2,9.055380051617625e-09
Renbp,4.0026304001029874e-05
Rep15,6.232671649388962e-07
Repin1,2.0961202474730912e-05
Reps1,2.5661034378748692e-05
Reps2,4.2627529163778215e-06
Rer1,0.00014853094601101496
Rere,2.9424814934262462e-05
Rerg,6.762784954192901e-06
Rergl,3.158923008105554e-07
Resp18,0.00012411028949913867
Rest,4.224505142813266e-05
Ret,6.664699946505083e-06
Retn,4.144255946395432e-07
Retnla,0.0001399618966510804
Retnlb,7.304075526783324e-08
Retnlg,0.00021431182676558415
Retsat,3.3917508755317335e-05
Rev1,7.960306665969528e-06
Rev3l,1.8194559725891144e-05
Rex2,8.102024858064482e-08
Rexo1,3.3544982972005736e-05
Rexo2,7.102457340505345e-05
Rexo4,3.7566737258891e-05
Rfc1,3.831642111563961e-05
Rfc2,8.204795950214655e-05
Rfc3,2.1399417120595168e-05
Rfc4,1.5147947339019843e-05
Rfc5,3.1684505828925367e-05
Rfesd,1.097090673283357e-05
Rffl,1.773031459809633e-05
Rfk,0.0001005889248721905
Rfng,2.1703325238565133e-05
Rfpl3s,3.2127173450458566e-08
Rfpl4,2.072277401911439e-07
Rfpl4b,2.301202191335172e-09
Rft1,1.6394720754839593e-05
Rftn1,5.164540260825135e-05
Rftn2,1.856481419275415e-05
Rfwd2,2.9617458431994234e-05
Rfwd3,1.055902142632732e-05
Rfx1,6.0302256280369566e-06
Rfx2,8.773348297336716e-06
Rfx3,7.382196858317742e-06
Rfx4,1.0480332265680753e-06
Rfx5,7.4587940169721846e-06
Rfx6,3.281753410785912e-06
Rfx7,1.1520356113193274e-05
Rfx8,2.2408329909910543e-07
Rfxank,2.9099956910628522e-05
Rfxap,2.7519628720036152e-05
Rg9mtd1,3.1502949941751844e-05
Rg9mtd2,5.172116296610894e-06
Rg9mtd3,8.422101162859284e-06
Rgag1,1.8173520162998935e-07
Rgag4,3.296337653245283e-06
Rgl1,2.6862471122824866e-05
Rgl2,2.600427213417057e-05
Rgl3,3.5536240125336532e-06
Rgma,2.891296181827548e-06
Rgmb,3.192215725523053e-05
Rgn,1.72034887249943e-05
Rgnef,1.8550349493265756e-05
Rgp1,1.3641167961321963e-05
Rgr,2.6150024901536044e-08
Rgs1,5.2015776618085334e-05
Rgs10,0.00010485287321827811
Rgs11,1.5603944001817141e-06
Rgs12,3.287706650740639e-05
Rgs13,9.88201969593361e-07
Rgs14,1.717446966878928e-05
Rgs16,8.980277180100412e-06
Rgs17,5.214494279822755e-06
Rgs18,1.200821097775633e-05
Rgs19,8.313406716497126e-05
Rgs2,0.00014306863915235387
Rgs20,2.010503571658325e-06
Rgs22,4.294581232400834e-07
Rgs3,1.908820320544055e-05
Rgs4,3.727352823682361e-05
Rgs5,4.5922551844342736e-05
Rgs6,3.0395294658408267e-06
Rgs7,3.958575826723154e-06
Rgs7bp,1.4768936349532666e-05
Rgs8,4.876456643638441e-07
Rgs9,4.51711047287722e-06
Rgs9bp,1.2297983139408094e-07
Rgsl1,1.200510286051089e-07
Rhag,4.1331982215799254e-07
Rhbdd1,1.4610362598529751e-05
Rhbdd2,3.594367245617383e-05
Rhbdd3,1.4364642021683547e-05
Rhbdf1,2.9174282752834373e-05
Rhbdf2,1.8179347882834136e-05
Rhbdl1,1.4600081903025604e-06
Rhbdl2,4.2214508199047664e-06
Rhbdl3,4.366008157560458e-06
Rhbg,5.172594468494808e-06
Rhcg,8.526402405037981e-07
Rhd,1.2922894020197943e-06
Rheb,0.00013066324665352163
Rhebl1,5.8397936752682846e-06
Rho,3.873192259701796e-08
Rhoa,0.00044127901038231647
Rhob,7.646001298098712e-05
Rhobtb1,1.2719013483194197e-05
Rhobtb2,6.297732911343984e-06
Rhobtb3,1.498315735352605e-05
Rhoc,6.417957277257012e-05
Rhod,1.357395492588933e-05
Rhof,2.2870931321854403e-05
Rhog,0.0002173737406527407
Rhoh,8.587390240256912e-05
Rhoj,0.0001606880178733822
Rhoq,2.060923808242761e-05
Rhot1,3.1962861636848686e-05
Rhot2,1.2083283963530796e-05
Rhou,1.1944016402340902e-05
Rhov,1.5239517254789335e-05
Rhox1,1.494287137230631e-10
Rhox10,3.64606061484274e-09
Rhox11,1.7931445646767573e-10
Rhox12,7.172578258707029e-10
Rhox13,1.6138301082090817e-09
Rhox2a,2.988574274461262e-10
Rhox2b,6.574863403814777e-10
Rhox2c,2.39085941956901e-10
Rhox2d,1.494287137230631e-09
Rhox2e,4.78171883913802e-10
Rhox2f,8.965722823383786e-10
Rhox2g,5.678291121476398e-10
Rhox2h,3.2874317019073886e-10
Rhox3-ps,6.574863403814777e-10
Rhox3a,0.0
Rhox3c,2.211544963101334e-09
Rhox3e,4.482861411691893e-10
Rhox3f,1.105772481550667e-09
Rhox3g-ps,1.6138301082090817e-09
Rhox3h,7.172578258707029e-10
Rhox4a,1.1565782442165084e-08
Rhox4b,5.050690523839533e-09
Rhox4c,5.977148548922525e-11
Rhox4d,1.2552011952737302e-09
Rhox4e,2.9885742744612624e-11
Rhox4f,4.78171883913802e-10
Rhox4g,2.271316448590559e-09
Rhox5,8.934940508356836e-07
Rhox6,2.9885742744612624e-11
Rhox7,1.4165842060946383e-08
Rhox8,3.6759463575873526e-09
Rhox9,2.3310879340797844e-09
Rhpn1,1.1251085571064314e-06
Rhpn2,8.524280517303114e-06
Rian,2.6807212384490077e-06
Ribc1,2.321733696600721e-06
Ribc2,1.3302144095627078e-07
Ric3,3.9814384199227825e-06
Ric8,8.099427787019975e-05
Ric8b,1.5325110022009908e-05
Rictor,1.3498015253575269e-05
Rif1,3.0049367186139377e-05
Riiad1,1.4784476935759864e-06
Rilp,2.5089977606384633e-06
Rilpl1,1.1527737891651193e-05
Rilpl2,4.148619264836146e-05
Rimbp2,1.6012780962563443e-06
Rimbp3,1.4156876338123e-07
Rimkla,6.932296887040344e-07
Rimklb,1.277585616589445e-06
Rims1,1.9058437005666915e-06
Rims2,4.790296047305723e-06
Rims3,4.3585367218743045e-07
Rims4,3.33823746457323e-08
Rin1,2.5015860964377994e-06
Rin2,6.150958051576642e-05
Rin3,2.519368113370844e-05
Ring1,4.409402256025636e-06
Rinl,2.472348874310745e-05
Rint1,1.519911173059862e-05
Riok1,2.6189175224531485e-05
Riok2,3.093825883259239e-05
Riok3,4.028379956051746e-05
Ripk1,5.5447915086362133e-05
Ripk2,2.182155323686282e-05
Ripk3,2.320095957898316e-05
Ripk4,1.8319392473335388e-05
Ripply1,2.005333338163507e-08
Ripply2,1.0528747168927026e-07
Ripply3,1.3897557748327996e-05
Rit1,4.992957246005491e-05
Rit2,2.748980274877703e-06
Rlbp1,8.575534566110124e-06
Rlf,2.9007340993862967e-05
Rlim,8.737216434358478e-05
Rln1,7.364145869699996e-07
Rln3,1.1285155317793173e-06
Rltpr,1.8178600739265519e-06
Rmi1,1.0919413598084602e-05
Rmnd1,3.195413499996726e-06
Rmnd5a,3.1194738276826656e-05
Rmnd5b,6.590921013391458e-05
Rmrp,8.00340190700726e-08
Rmst,2.0011493341792612e-07
Rn4.5s,1.2552011952737302e-09
Rn45s,0.17495779438878656
Rnase1,3.4237077002485474e-05
Rnase10,2.018991122597795e-06
Rnase11,1.2671554923715751e-08
Rnase12,4.096438758004052e-07
Rnase13,4.581484362749115e-08
Rnase4,0.00046704084937134274
Rnase6,3.6907607202658567e-05
Rnase9,2.2414307058459468e-09
Rnaseh1,1.846789472903337e-05
Rnaseh2a,3.374698070721657e-05
Rnaseh2b,1.785664163267781e-05
Rnaseh2c,3.486575348686115e-05
Rnasek,0.00011867978107075784
Rnasel,1.7706316346672405e-05
Rnaset2a,0.0
Rnaset2b,5.6815665988812076e-05
