,0
Pank4,7.974595103860052e-06
Pantr1,1.355507860715113e-05
Pantr2,1.2131485876719733e-07
Panx1,1.4745944873825046e-05
Panx2,2.3025065031325204e-07
Panx3,1.9138037923886433e-06
Paox,1.5243583376114978e-05
Papd4,1.4585016999950191e-05
Papd5,6.404929380219173e-06
Papd7,4.2732540047384194e-06
Papln,3.342348149708497e-07
Papola,0.00011539023719515847
Papolb,2.221547403506248e-05
Papolg,4.993715717008918e-06
Pappa,1.2329550952258013e-06
Pappa2,3.2136058506086146e-06
Papss1,2.6612518712012327e-05
Papss2,3.206178410275929e-05
Paqr3,6.833245106070706e-07
Paqr4,1.0002286314683207e-05
Paqr5,3.254209191093962e-05
Paqr6,1.6984080227407625e-06
Paqr7,1.6867716995528883e-05
Paqr8,6.4247358877730005e-06
Paqr9,5.560676995737249e-06
Pard3,7.885465819867825e-06
Pard3b,2.0474977183769833e-06
Pard3bos1,8.739621458126664e-07
Pard3bos2,1.2379067221142584e-08
Pard3bos3,3.218557477497072e-08
Pard6a,2.2346692147606593e-05
Pard6b,3.904357801548371e-06
Pard6g,6.687172112861224e-06
Parg,7.920127208087024e-06
Park2,1.1611565053431742e-06
Park7,0.0003690076147950393
Parl,7.414566102775562e-05
Parm1,1.441913749918688e-05
Parn,2.2428393991266132e-05
Parp1,3.6337513920941937e-05
Parp10,9.390760393958763e-06
Parp11,1.2111679369165904e-05
Parp12,9.202598572197397e-06
Parp14,1.9039005386117295e-05
Parp16,5.147216150551086e-06
Parp2,2.4290205701325977e-05
Parp3,2.340138867484794e-05
Parp4,6.281138708007747e-06
Parp6,1.3475852576935815e-05
Parp8,1.3072294985526568e-05
Parp9,1.6852862114863514e-05
Parpbp,5.781024392273586e-06
Pars2,2.8298547667531946e-06
Particl,7.982022544192737e-06
Parva,3.406966880602862e-05
Parvaos,1.9806507553828134e-07
Parvb,9.611107790495102e-06
Parvg,5.967205563279571e-05
Pask,5.3749909874201095e-06
Pate1,4.2088828551884785e-08
Pate2,9.086235340318656e-07
Pate3,2.4758134442285167e-09
Pate4,1.2131485876719733e-07
Patj,1.0512303884194282e-05
Patl1,5.932049012371526e-06
Patl2,8.368249441492387e-07
Patz1,1.566942328852228e-05
Paupar,4.951626888457033e-09
Pawr,6.981793912724417e-07
Pax1,8.516798248146097e-07
Pax2,3.5899294941313494e-07
Pax3,4.2831572585153336e-07
Pax4,1.5845206043062507e-07
Pax5,4.503504655051672e-06
Pax6,3.2358881716066714e-06
Pax6os1,5.6943709217255884e-08
Pax7,3.887027107438771e-07
Pax8,1.975699128494356e-06
Pax9,1.5151978278678521e-06
Paxbp1,9.427897595622191e-06
Paxip1,1.3379295852610904e-05
Pbdc1,9.851756857274114e-05
Pbk,6.962730149203857e-05
Pbld1,1.4780606262044244e-06
Pbld2,3.817704331000372e-06
Pbp2,5.75874207127553e-05
Pbrm1,3.949170024888907e-05
Pbsn,4.018245219982882e-06
Pbx1,2.4391714052539347e-05
Pbx2,1.3030206156974683e-05
Pbx3,9.405615274624134e-06
Pbx4,3.0249488661584017e-05
Pbxip1,4.690428570090925e-05
Pcbd1,2.9165082373011925e-05
Pcbd2,7.94141920370739e-05
Pcbp1,0.0003177756071936186
Pcbp2,0.0003263741072854242
Pcbp3,3.240839798495128e-05
Pcbp4,3.474804168974723e-05
Pcca,1.952921644807454e-05
Pccb,2.297802457588486e-05
Pcdh1,4.612440446597726e-06
Pcdh10,8.368249441492387e-07
Pcdh11x,3.887027107438771e-07
Pcdh12,2.678830146655255e-06
Pcdh15,8.591072651472953e-07
Pcdh17,2.7357738558725107e-06
Pcdh18,4.63967439448424e-06
Pcdh19,2.007884703269327e-06
Pcdh20,4.332673527399904e-07
Pcdh7,3.3423481497084976e-06
Pcdh8,4.1346084518616227e-07
Pcdh9,3.785518756225402e-06
Pcdha1,7.179858988262698e-08
Pcdha12,1.8073438142868172e-07
Pcdha2,1.955892620940528e-07
Pcdha3,1.7330694109599618e-08
Pcdha4,2.4758134442285167e-09
Pcdha5,2.4758134442285167e-09
Pcdha6,2.4758134442285167e-09
Pcdha7,2.4758134442285167e-08
Pcdha9,7.4274403326855496e-09
Pcdhac1,7.4274403326855496e-09
Pcdhac2,4.9516268884570335e-08
Pcdhb10,1.7330694109599618e-07
Pcdhb11,1.658795007633106e-07
Pcdhb12,4.5059804684959e-07
Pcdhb13,7.42744033268555e-08
Pcdhb14,4.0603340485347675e-07
Pcdhb15,1.3864555287679694e-07
Pcdhb16,2.723394788651368e-07
Pcdhb17,8.046393693742679e-07
Pcdhb18,1.931134486498243e-07
Pcdhb19,3.837510838554201e-07
Pcdhb2,1.2379067221142584e-08
Pcdhb20,4.6545292751496115e-07
Pcdhb21,2.1044414275942392e-07
Pcdhb22,4.332673527399904e-07
Pcdhb3,2.1044414275942392e-07
Pcdhb4,2.822427326420509e-07
Pcdhb5,3.0700086708433606e-07
Pcdhb6,7.42744033268555e-08
Pcdhb7,5.422031442860452e-07
Pcdhb8,1.931134486498243e-07
Pcdhb9,7.600747273781546e-07
Pcdhga1,2.228232099805665e-07
Pcdhga10,2.228232099805665e-08
Pcdhga11,2.7233947886513683e-08
Pcdhga12,3.119524939727931e-07
Pcdhga2,5.199208232879885e-08
Pcdhga3,4.7040455440341816e-08
Pcdhga4,2.079683293151954e-07
Pcdhga5,8.91292839922266e-08
Pcdhga6,1.5845206043062507e-07
Pcdhga7,9.160509743645511e-08
Pcdhga8,1.2379067221142584e-08
Pcdhga9,3.218557477497072e-08
Pcdhgb1,9.903253776914067e-09
Pcdhgb2,3.243315611939357e-07
Pcdhgb4,3.4661388219199236e-08
Pcdhgb5,1.2131485876719733e-07
Pcdhgb6,4.9516268884570335e-08
Pcdhgb7,2.7233947886513683e-08
Pcdhgb8,7.4274403326855496e-09
Pcdhgc3,2.5748459819976574e-07
Pcdhgc4,5.124933829553029e-07
Pcdhgc5,1.8816182176136726e-07
Pced1a,9.633390111493159e-06
Pced1b,2.9090807969685072e-06
Pcf11,1.7028644869403736e-05
Pcgf1,1.9071190960892265e-05
Pcgf2,8.771807032901635e-06
Pcgf3,1.1324370693901234e-05
Pcgf5,2.1519770457234268e-05
Pcgf6,1.4592444440282877e-05
Pcid2,9.165461370533969e-06
Pcif1,5.6495586983850523e-05
Pck1,1.6545861247779177e-05
Pck2,3.6414264137713025e-05
Pclaf,0.0001730568839381291
Pclo,3.986059645207912e-07
Pcm1,9.076332086541741e-06
Pcmt1,0.0001340578705646415
Pcmtd1,1.1965606375956422e-05
Pcmtd2,1.8464616667056278e-05
Pcna,0.00017333665085732692
Pcna-ps2,7.818618856873655e-06
Pcnp,4.32623641244491e-05
Pcnt,1.1779920367639282e-05
Pcnx,5.34032959920091e-06
Pcnx2,6.065742938359865e-07
Pcnx3,6.120210834132893e-06
Pcnx4,2.0472501370325603e-05
Pcolce,0.0001426365641488933
Pcolce2,4.901615456883617e-05
Pcp2,2.5996041164399424e-07
Pcp4,6.9892213530571025e-06
Pcp4l1,6.702026993526595e-06
Pcsk1,9.309058550299223e-07
Pcsk1n,3.4193459478240045e-05
Pcsk2,5.528491420962278e-06
Pcsk2os1,3.317590015266212e-07
Pcsk2os2,3.218557477497072e-08
Pcsk4,1.09653777444881e-05
Pcsk5,7.37792406380098e-06
Pcsk6,6.768873956520765e-06
Pcsk7,1.1034700520926499e-05
Pcsk9,1.4013104094333404e-06
Pctp,1.388683760867775e-05
Pcx,6.360364738223059e-06
Pcyox1,3.189590460199598e-05
Pcyox1l,5.399749121862395e-06
Pcyt1a,2.313647663631549e-05
Pcyt1b,3.310162574933527e-06
Pcyt2,5.5685995987587794e-05
Pdap1,0.00025779902650718275
Pdc,2.9709761330742198e-08
Pdcd1,1.3914071556564263e-06
Pdcd10,6.938219596105995e-05
Pdcd11,1.3869506914568151e-05
Pdcd1lg2,2.426297175343946e-06
Pdcd2,2.3391485421071025e-05
Pdcd2l,3.8808375738282e-05
Pdcd4,4.1249527794291315e-05
Pdcd5,0.0003056144115555681
Pdcd5-ps,2.5614765893988234e-05
Pdcd6,0.00016043518699945211
Pdcd6ip,4.650320392294423e-05
Pdcd7,9.0292916311014e-06
Pdcl,1.8541366883827363e-05
Pdcl2,9.95301762714306e-05
Pdcl3,5.385141822541447e-05
Pddc1,2.5382039430230753e-05
Pde10a,2.334692077907491e-06
Pde11a,4.159366586303908e-07
Pde12,2.148263325557084e-05
Pde1a,1.972975733705705e-05
Pde1b,3.6443973899043766e-06
Pde1c,1.0321666248988686e-05
Pde2a,2.3025065031325204e-07
Pde3a,2.557515287888058e-06
Pde3b,5.0259012917838885e-06
Pde4a,1.3312448889616734e-05
Pde4b,3.6859910557674156e-05
Pde4c,4.902110619572463e-07
Pde4d,8.048869507186907e-06
Pde4dip,2.3592026310053535e-05
Pde5a,3.0502021632895323e-06
Pde6a,2.5996041164399424e-07
Pde6b,4.45646419961133e-08
Pde6c,1.2131485876719733e-07
Pde6d,6.120458415477316e-05
Pde6g,3.8127527041119154e-07
Pde6h,5.686943481392902e-06
Pde7a,8.189990873507933e-06
Pde7b,4.976385022899319e-07
Pde8a,1.0601433168186508e-05
Pde8b,2.0252153973789265e-06
Pde9a,3.3175900152662124e-06
Pdf,9.903253776914067e-09
Pdgfa,2.827378953308966e-05
Pdgfb,2.5426604072226865e-06
Pdgfc,7.033785995053216e-06
Pdgfd,6.347985671001917e-06
Pdgfra,1.450331515629065e-05
Pdgfrb,1.1594234359322143e-05
Pdgfrl,1.286927828309983e-05
Pdha1,0.00010469224730264705
Pdha2,2.3557364921834336e-05
Pdhb,0.0001061455497944092
Pdhx,2.8833323371485307e-05
Pdia2,2.8496612743070227e-06
Pdia3,0.00024810869268647234
Pdia4,3.7157008170981575e-05
Pdia5,1.8004115366429774e-05
Pdia6,0.0003243414644477126
Pdik1l,7.333359421804866e-06
Pdilt,6.0880252593579225e-06
Pdk1,2.5978710470289826e-05
Pdk2,1.6387409187348553e-05
Pdk3,4.844176584977516e-05
Pdk4,3.8721722267734e-06
Pdlim1,0.00012848729031512732
Pdlim2,4.7161770299109015e-05
Pdlim3,1.0725223840397935e-05
Pdlim4,3.073474809665281e-05
Pdlim5,1.4731089993159673e-05
Pdlim7,6.523025681508872e-05
Pdp1,7.977070917304281e-06
Pdp2,3.60478437479672e-06
Pdpk1,2.249771676770453e-05
Pdpn,2.899425124536016e-05
Pdpr,8.021635559300394e-07
Pdrg1,9.043898930422348e-05
Pds5a,1.760798521535321e-05
Pds5b,1.6768684457759743e-05
Pdss1,1.5399559623101375e-05
Pdss2,7.548755191452747e-06
Pdx1,7.229375257147269e-07
Pdxdc1,3.6330086480609254e-05
Pdxk,1.54020354365456e-05
Pdxk-ps,1.1141160499028325e-07
Pdyn,4.5059804684959e-07
Pdzd11,6.042470291984118e-05
Pdzd2,2.4609585635631456e-06
Pdzd3,1.653843380744649e-06
Pdzd4,1.3344634464391705e-06
Pdzd7,1.3121811254411137e-07
Pdzd8,1.367144183902987e-05
Pdzd9,2.2874040411227267e-05
Pdzk1,2.9746898532405628e-05
Pdzk1ip1,4.6443784400282746e-05
Pdzph1,2.7580561768705675e-06
Pdzrn3,1.7528759185137897e-06
Pdzrn4,8.640588920357523e-07
Pea15a,6.360859900911904e-05
Peak1,4.1247051980847085e-06
Peak1os,6.932277643839847e-08
Pear1,5.904815064485012e-06
Pebp1,0.0004997008548889742
Pebp4,5.87510530315427e-05
Pecam1,1.87270528921445e-05
Pecr,3.608498094963063e-05
Pef1,4.0467170745915105e-05
Peg10,7.3259319814721805e-06
Peg12,4.827836216245607e-07
Peg13,7.033785995053216e-06
Peg3,2.8018780748334122e-05
Peli1,3.829340654188247e-05
Peli2,1.6528530553669576e-05
Peli3,1.5845206043062507e-07
Pelo,2.538699105711921e-05
Pelp1,2.8811041050487248e-05
Pemt,9.47988967795099e-06
Penk,9.441019406876602e-05
Pepd,5.091262766711522e-05
Per1,1.5025711793022868e-05
Per2,2.663975265989884e-06
Per3,3.73847830078506e-06
Perm1,1.931134486498243e-07
Perp,5.002133482719295e-05
Pes1,5.7597323966532214e-05
Pet100,0.00012806145040272004
Pet2,4.40694793072676e-07
Pex1,3.6196392554620914e-06
Pex10,5.3749909874201095e-06
Pex11a,8.989678615993745e-06
Pex11b,4.135351195894892e-05
Pex11g,2.422088292488758e-05
Pex12,1.3758095309577866e-05
Pex13,2.6758591705221807e-05
Pex14,2.4976006025377276e-05
Pex16,2.6513486174243186e-05
Pex19,3.181420275833644e-05
Pex2,3.6859910557674156e-05
Pex26,6.694599553193909e-06
Pex3,3.782052617403482e-05
Pex5,1.1799726875193111e-05
Pex5l,2.0556679027429375e-05
Pex6,1.268359227478269e-05
Pex7,3.329721501142932e-05
Pf4,0.00013400340266886846
Pfas,4.481222334053615e-06
Pfdn1,0.0001848739415074318
Pfdn2,0.00010453379524221644
Pfdn4,7.582426254294256e-05
Pfdn5,0.0004691641718678597
Pfdn6,0.000149469809254964
Pfkfb1,1.7603033588464754e-06
Pfkfb2,5.2932891437605686e-06
Pfkfb3,2.2136248004847168e-05
Pfkfb4,1.3050012664528511e-05
Pfkl,3.827112422088441e-05
Pfkm,1.7127677407172877e-05
Pfkp,4.490630425141683e-05
Pfn1,0.0007570864205509708
Pfn2,3.519616392315259e-05
Pfn3,2.0826542692850284e-05
Pfn4,2.8508991810291368e-05
Pfpl,2.4758134442285167e-09
Pga5,2.4366955918097063e-05
Pgam1,2.1138495186823075e-05
Pgam1-ps1,2.4758134442285167e-09
Pgam1-ps2,3.218557477497072e-08
Pgam2,0.000141376375105781
Pgam5,3.061838486477407e-05
Pgap1,4.659480902038069e-06
Pgap2,3.7622461098496536e-05
Pgap3,4.666908342370754e-06
Pgbd1,1.3072294985526568e-06
Pgbd5,7.452198467127835e-07
Pgc,0.0002721810268047062
Pgd,0.00016559973384411278
Pgf,5.1744500984375995e-06
Pgghg,1.2876705723432516e-05
Pggt1b,5.956807146813811e-06
Pgk1,6.26232252583161e-05
Pgk1-rs7,2.4758134442285167e-09
Pgk2,8.283576621699772e-05
Pgls,0.00024988880255287266
Pglyrp1,0.0003145149608875696
Pglyrp2,2.8719435953050795e-06
Pglyrp4,1.1883904532296879e-07
Pgm1,1.425325799842357e-05
Pgm2,3.7877469883252076e-05
Pgm2l1,6.256380573565462e-06
Pgm3,1.5931859513610503e-05
Pgm5,3.0774361111760463e-06
Pgp,0.0002958572307718635
Pgpep1,1.2804907133549888e-05
Pgpep1l,2.5253297131130867e-07
Pgr,2.3124097569094346e-06
Pgr15l,9.903253776914067e-09
Pgrmc1,0.00010233032127685305
Pgrmc2,3.953626489088518e-05
Pgs1,3.970214439164849e-05
Phactr1,2.5718750058645832e-05
Phactr2,8.972347921884145e-06
Phactr3,2.084634920040411e-06
Phactr4,5.030852918672346e-06
Phax,4.788223201137951e-05
Phb,9.367240166238592e-05
Phb2,0.0002514386617689597
Phc1,9.841358440808354e-06
Phc2,8.704960069907465e-06
Phc3,6.2761870811192895e-06
Phex,9.185267878087797e-07
Phf1,2.00813228461375e-05
Phf10,3.7278323029748774e-05
Phf11a,4.914489686793606e-06
Phf11b,2.532261990756927e-05
Phf11c,8.105813216404164e-06
Phf11d,1.974708803116665e-05
Phf12,1.2770245745330689e-05
Phf13,1.2475623945467496e-05
Phf14,3.3378916855088864e-05
Phf19,2.304982316576749e-06
Phf2,1.2096824488500533e-05
Phf20,3.016035937759179e-05
Phf20-ps,5.001143157341603e-07
Phf20l1,3.857317346108029e-05
Phf21a,1.4825170904040358e-05
Phf21b,1.4582541186505964e-06
Phf23,4.3438146878989324e-05
Phf24,8.91292839922266e-07
Phf2os1,7.056068316051273e-07
Phf3,1.6726595629207857e-05
Phf5a,0.0002196789269063963
Phf6,1.8533939443494676e-05
Phf7,5.620839262432001e-05
Phf8,8.038966253409993e-06
Phgdh,7.900815863222042e-05
Phgdh-ps1,4.221261922409621e-06
Phgr1,4.487164286319764e-05
Phip,2.283442739611961e-05
Phka1,2.77043524409171e-06
Phka2,9.120896728537856e-06
Phkb,1.0423174600202055e-05
Phkg1,1.0645997810182621e-06
Phkg2,7.370744204812717e-05
Phlda1,0.00019950599896282232
Phlda2,2.737506925283471e-05
Phlda3,4.598575891310047e-05
Phldb1,1.6120021335371873e-05
Phldb2,1.0202827203665717e-05
Phldb3,5.1744500984375995e-06
Phlpp1,4.07271311575591e-06
Phlpp2,1.8246745083964169e-06
Phospho1,4.45646419961133e-07
Phospho2,5.6889241321482854e-05
Phox2a,4.1346084518616227e-07
Phox2b,5.867677862821584e-07
Phpt1,6.773825583409221e-05
Phrf1,9.561591521610531e-06
Phtf1,1.2099300301944762e-05
Phtf1os,1.3493183271045415e-06
Phtf2,4.90706224646092e-06
Phxr2,2.4758134442285167e-09
Phxr4,1.782585679844532e-07
Phyh,7.30761096198489e-05
Phyhd1,2.797669191978224e-07
Phyhip,8.19494250039639e-07
Phyhipl,2.8699629445496967e-05
Phykpl,9.311534363743451e-06
Pi15,1.6587950076331062e-06
Pi16,4.9865358580206554e-05
Pi4k2a,8.868363757226547e-06
Pi4k2b,2.3772760691482215e-05
Pi4ka,1.1480346940887632e-05
Pi4kb,2.8397580205301085e-06
Pianp,1.8122954411752743e-06
Pias1,3.845433441575732e-05
Pias2,4.2866233973372536e-05
Pias3,1.236668815392144e-05
Pias4,3.656776457125519e-05
Pibf1,7.47695660157012e-06
Picalm,4.2942984190143625e-05
Pick1,2.0975091499503993e-05
Pid1,1.6954370466076884e-05
Pidd1,5.251200315208684e-06
Piezo1,9.009485123547571e-06
Piezo2,2.304982316576749e-06
Pif1,5.2412970614317695e-06
Pifo,1.6342844545352438e-05
Piga,8.858460503449633e-06
Pigb,5.280910076539426e-06
Pigc,1.7902607015216404e-05
Pigf,2.8496612743070228e-05
Pigg,3.191323529610558e-06
Pigh,9.460083170397162e-06
Pigk,4.152434308660068e-05
Pigl,5.115030575776116e-06
Pigm,8.192466686952162e-06
Pign,6.892664628732191e-06
Pigo,1.0131028613783091e-05
Pigp,5.6049940563889385e-05
Pigq,2.5409273378117266e-05
Pigr,8.85647985269425e-05
Pigs,4.059838885845921e-05
Pigt,4.370801054441023e-05
Pigu,1.832597111417948e-05
Pigv,8.56136289014221e-06
Pigw,4.265826564405734e-06
Pigx,6.325703350003861e-05
Pigyl,7.044927155552244e-05
Pigz,2.5005715786708017e-06
Pih1d1,6.877314585377974e-05
Pih1d2,1.0660852690847993e-05
Pih1d3,1.0051802583567778e-06
Pih1h3b,4.307915392957619e-07
Pik3ap1,8.91292839922266e-07
Pik3c2a,6.159823849240549e-06
Pik3c2b,2.7283464155398252e-06
Pik3c2g,1.2205760280046588e-06
Pik3c3,1.5132171771124693e-05
Pik3ca,1.2562277416015494e-05
Pik3cb,4.2732540047384194e-06
Pik3cd,2.276758043312544e-05
Pik3cg,7.281367339476068e-06
Pik3ip1,4.05018321341343e-05
Pik3r1,2.1834198764651288e-05
Pik3r2,1.2653882513451948e-05
Pik3r3,4.359907475286418e-06
Pik3r4,9.039194884878315e-06
Pik3r5,6.335606603780774e-06
Pik3r6,4.530738602938185e-06
Pikfyve,6.763922329632307e-06
Pilra,2.7481529230936534e-05
Pilrb1,1.929648998431706e-05
Pilrb2,2.240116004337962e-05
Pim1,9.238993029827556e-05
Pim2,1.2336978392590698e-05
Pim3,5.9011013443186696e-05
Pin1,0.00014878153311746848
Pin1rt1,6.486631223878714e-07
Pin4,8.944371229964362e-05
Pinc,2.228232099805665e-08
Pink1,5.901348925663092e-05
Pinlyp,1.1685839456758599e-06
Pinx1,1.61918199252545e-05
Pip,7.063495756383958e-06
Pip4k2a,1.6867716995528883e-05
Pip4k2b,1.0485069936307768e-05
Pip4k2c,1.820960788230074e-05
Pip5k1a,2.304487153887903e-05
Pip5k1b,4.560448364268928e-06
Pip5k1bos,6.981793912724417e-07
Pip5k1c,1.2916318738540171e-05
Pip5kl1,9.061477205876371e-07
Pipox,6.214291745013577e-06
Pir,9.84878588114104e-06
Pira2,3.6394457630159195e-07
Pirb,2.7194334871406027e-05
Pirt,7.031310181608987e-07
Pisd,3.459701706964929e-05
Pisd-ps1,3.666679710902433e-06
Pisd-ps2,7.328407794916409e-07
Pithd1,4.705035869411873e-05
Pitpna,6.119220508755202e-05
Pitpnb,5.547555184482837e-05
Pitpnc1,1.643940126967735e-05
Pitpnm1,1.2190905399381216e-05
Pitpnm2,5.914718318261926e-06
Pitpnm2os1,1.1463016246778033e-06
Pitpnm2os2,3.713720166342775e-08
Pitpnm3,7.575989139339261e-07
Pitrm1,2.7914796583676524e-05
Pitx1,8.343491307050102e-06
Pitx2,5.1719742849933715e-06
Pitx3,5.768645325052444e-07
Piwil1,9.455131543508704e-06
Piwil2,2.2158530325845223e-06
Piwil4,1.2329550952258013e-06
Pja1,5.0934909988113275e-05
Pja2,1.8373011569619823e-05
Pkd1,9.039194884878315e-06
Pkd1l1,4.951626888457033e-09
Pkd1l2,3.292831880823927e-07
Pkd1l3,4.827836216245607e-07
Pkd2,1.1294660932570493e-05
Pkd2l1,8.021635559300394e-07
Pkd2l2,3.5775504269102066e-06
Pkdcc,3.5725988000217495e-06
Pkdrej,6.80848697162842e-07
Pkhd1,7.625505408223831e-07
Pkhd1l1,5.991468535033011e-07
Pkia,4.5059804684959e-06
Pkib,5.691647526936937e-05
Pkig,8.80622083977641e-05
Pklr,9.722519395485384e-06
Pkm,0.0007430782680835259
Pkmyt1,4.497562702785523e-05
Pkn1,2.0804260371852225e-05
Pkn2,1.741239595325916e-05
Pkn3,4.159366586303908e-06
Pknox1,2.0192734451127783e-05
Pknox2,4.565399991157385e-06
Pkp1,9.457607356952933e-07
Pkp2,9.742325903039213e-06
Pkp3,1.2864326656211372e-05
Pkp4,1.0618763862296108e-05
Pla1a,1.599375484971622e-05
Pla2g10,1.2760342491553775e-05
Pla2g10os,3.7879945696696303e-07
Pla2g12a,4.9979245998641064e-05
Pla2g12b,3.2309365447182143e-06
Pla2g15,1.6823152353532772e-05
Pla2g16,6.235088577945097e-05
Pla2g1b,6.759465865432697e-05
Pla2g2a,2.884322662526222e-06
Pla2g2c,4.597585565932355e-06
Pla2g2d,2.723394788651368e-06
Pla2g2e,2.5253297131130867e-07
Pla2g2f,3.6146876285736344e-07
Pla2g3,5.298240770649026e-07
Pla2g4a,1.3030206156974683e-05
Pla2g4b,7.4274403326855496e-09
Pla2g4c,1.2057211473392876e-06
Pla2g4d,5.050659426226173e-07
Pla2g4e,1.5845206043062507e-07
Pla2g4f,6.783728837186136e-07
Pla2g5,6.523768425542141e-06
Pla2g6,1.664241797210409e-05
Pla2g7,2.815990211465515e-05
Pla2r1,1.9880781957154988e-06
Plaa,3.574827032121555e-05
Plac1,5.74141137716593e-06
Plac8,0.0008322372618370832
Plac8l1,2.4262971753439464e-05
Plac9b,7.4274403326855496e-09
Plag1,1.4607299320948249e-07
Plagl1,4.0836066949105155e-05
Plagl2,7.5413277511200615e-06
Plat,1.372095810791444e-05
Platr1,9.903253776914067e-09
Platr10,2.923935677633878e-06
Platr11,2.649120385324513e-07
Platr12,1.2379067221142584e-08
Platr14,4.129656824973166e-06
Platr15,7.4274403326855496e-09
Platr16,1.4854880665371099e-08
Platr17,5.555725368848791e-06
Platr19,1.2379067221142584e-08
Platr2,6.684696299416995e-08
Platr20,3.9365433763233417e-07
Platr21,7.229375257147269e-07
Platr22,3.1442830741702163e-07
Platr23,2.9709761330742198e-08
Platr25,5.9419522661484397e-08
Platr26,7.873086752646683e-07
Platr27,2.443627869453546e-06
Platr28,3.218557477497072e-08
Platr29,3.218557477497072e-08
Platr3,1.9336102999424713e-06
Platr30,9.903253776914067e-09
Platr31,2.228232099805665e-08
Platr32,1.1141160499028325e-07
Platr4,3.119524939727931e-07
Platr5,2.3520227720170908e-07
Platr6,2.9709761330742198e-08
Platr7,4.629771140707326e-07
Platr8,1.2379067221142584e-08
Platr9,1.4854880665371099e-08
Plau,3.498324396694894e-06
Plaur,5.1915332112027766e-05
Plb1,9.7150919551527e-06
Plbd1,5.5757794577470424e-05
Plbd2,3.051440070011647e-05
Plcb1,3.584977867242892e-06
Plcb2,8.91045258577843e-06
Plcb3,7.774054214877542e-06
Plcb4,4.394568863505617e-06
Plcd1,5.907290877929241e-06
Plcd3,1.653843380744649e-06
Plcd4,5.8998634375965554e-06
Plce1,3.216081664052843e-06
Plcg1,2.054925158709669e-05
Plcg2,2.2339264707273906e-05
Plch1,3.713720166342775e-07
Plch2,1.3889313422121978e-06
Plcl1,2.3371678913517198e-06
Plcl2,7.2863189663645244e-06
Plcxd1,4.5307386029381857e-07
Plcxd2,3.4463323143660953e-06
Plcxd3,4.852594350687893e-07
Plcz1,1.2916318738540171e-05
Pld1,4.040527540980939e-06
Pld2,4.218786108965392e-06
Pld3,5.3784571262420295e-05
Pld4,3.232917195473597e-05
Pld5,2.1291995620365243e-07
Pld6,6.672317232195852e-06
Pldi,5.216538926989484e-06
Plec,1.9088521655001863e-05
Plek,3.5993375852194175e-05
Plek2,4.713948797811096e-06
Plekha1,1.2738060170555718e-05
Plekha2,2.541917663189418e-05
Plekha3,8.449951285151927e-06
Plekha4,6.318275909671174e-06
Plekha5,8.563838703586439e-06
Plekha6,5.313095651314397e-06
Plekha7,3.849889905775344e-06
Plekha8,1.5077703875351667e-06
Plekhb1,1.5632286086858856e-05
Plekhb2,2.742210970827505e-05
Plekhd1,2.361926025794005e-06
Plekhd1os,1.1339225574566607e-06
Plekhf1,1.4740993246936588e-05
Plekhf2,3.306448854767184e-05
Plekhg1,2.760531990314796e-06
Plekhg2,1.0242440218773374e-05
Plekhg3,1.0688086638734507e-05
Plekhg4,6.511389358320999e-07
Plekhg5,3.7013410991216324e-06
Plekhg6,1.7603033588464754e-06
Plekhh1,4.060334048534767e-06
Plekhh2,6.984269726168646e-06
Plekhh3,3.503276023583351e-06
Plekhj1,8.788394982977966e-05
Plekhm1,9.031767444545629e-06
Plekhm2,9.004533496659116e-06
Plekhm3,3.0972426187298743e-06
Plekhn1,8.18008761973102e-06
Plekho1,2.0856252454181026e-05
Plekho2,2.8320829988530002e-05
Plekhs1,9.903253776914066e-07
Plet1,3.6746023139239646e-05
Plet1os,8.219700634838675e-07
Plg,6.932277643839847e-07
Plgrkt,6.12516246102135e-05
Plin1,1.6513675673004205e-06
Plin2,0.00012476614270845186
Plin3,6.11476404455559e-05
Plin4,2.5649427282207433e-06
Plin5,5.4418379504142795e-06
Plk-ps1,4.951626888457033e-09
Plk1,5.617620704954504e-05
Plk2,3.1564145600469355e-05
Plk3,1.612744877570456e-05
Plk4,1.9826314061381962e-05
Plk5,7.551231004896976e-07
Pllp,2.4824981405279338e-05
Pln,1.5934335327054732e-05
Plod1,3.0086084974264936e-05
Plod2,2.9152703305790784e-05
Plod3,5.089777278644985e-05
Plp1,0.0003377554216885427
Plp2,7.231851070591497e-05
Plpp1,7.65843372703207e-05
Plpp2,3.259903562015688e-05
Plpp3,7.220709910092469e-05
Plpp4,1.7231661571830477e-06
Plpp5,1.9088521655001863e-05
Plpp6,1.0841587072276675e-05
Plpp7,2.295079062799835e-06
Plppr1,2.5500878475553723e-07
Plppr2,3.1467588876144446e-06
Plppr3,1.3255505180399479e-05
Plppr4,8.417765710376957e-07
Plppr5,4.2831572585153336e-07
Plrg1,3.825131771333058e-05
Pls1,2.223032891572785e-05
Pls3,2.7919748210564982e-05
Plscr1,1.538965636932446e-05
Plscr2,9.824027746698754e-06
Plscr3,4.4222979740809767e-05
Plscr4,6.090501072802151e-06
Plscr5,1.2379067221142584e-08
Pltp,6.655481700775099e-05
Plvap,3.271539885203562e-05
Plxdc1,5.8726294897100415e-06
Plxdc2,1.984116894204733e-05
Plxna1,7.991925797969652e-06
Plxna2,3.062581230510675e-06
Plxna3,1.7900131201772175e-06
